hole_ID,depth,azimuth,dip
SK-3,589.79,245,-88
SK-3,762,276,-87
SK-3,914.4,282,-85
SK-3,1048.51,311,-88
SK-3,1052.78,311,-88
SK-4,0,0,-88
SK-4,152.4,0,-88
SK-4,457.2,0,-90
SK-4,670.56,141,-89
SK-4,822.96,90,-86
SK-4,975.36,87,-83
SK-4,988.47,87,-83
SK-6,0,0,-90
SK-6,182.88,212,-88
SK-6,304.8,128,-86
SK-6,609.6,107,-86
SK-6,762,97,-86
SK-6,914.4,84,-85
SK-6,922.94,84,-85
SK-7,0,0,-89
SK-7,320.04,314,-89
SK-7,441.96,43,-87
SK-7,594.36,38,-87
SK-7,746.76,61,-83
SK-7,899.16,74,-81
SK-7,998.53,74,-81
SP1,155.45,324,0
SP10,143.26,324,0
SP12,39.62,240,0
SP2,45.72,323.5,0
SP3,27.43,353,0
SP4,42.67,60,0
SP6,36.58,346,0
SP7,24.38,333,0
SP8,24.38,357,0
SW1,93.27,351,0
SW2,81.38,262,0
SW3,30.48,233,0
UB-1R,0,270,-30
UB-1R,121.92,270,-30
UB-2R,0,230,-30
UB-2R,140.21,230,-30
UB-3R,0,250,-30
UB-3R,115.82,250,-30
UB-4R,0,276,-40
UB-4R,164.59,276,-40
UB-5R,0,247,-65
UB-5R,140.21,247,-65
UB-6R,0,360,-90
UB-6R,115.82,360,-90
UG1,36.88,233,-35
UG2,99.67,360,-90
UG3,32.31,53,-35
UG4,47.55,233,0
UG5,58.52,360,-90
UG6,54.25,12,-15
UG7,30.48,45,45
UG8,53.04,323,41
UM-1,0,221.75,-50
UM-1,39.62,227,-49.5
UM-1,70.1,229,-49
UM-1,100.58,231,-49.5
UM-1,131.06,231,-50
UM-1,161.54,231,-50
UM-1,192.02,231.5,-50
UM-1,222.5,233,-50
VIX-A,0,330,-89
VIX-A,30.48,2,-89
VIX-A,60.96,323,-89
VIX-A,91.44,1,-89
VIX-A,121.92,352,-89
VIX-A,152.4,329,-89
VIX-A,182.88,339,-89
VIX-A,213.36,337,-90
VIX-A,243.84,339,-89
VIX-A,274.32,11,-89
VIX-A,304.8,347,-89
VIX-A,335.28,353,-89
VIX-A,359.66,15,-89
VIX24-2,0,336,-71.2
VIX24-2,30.48,334,-71.1
VIX24-2,60.96,335,-71.1
VIX24-2,91.44,333,-71.1
VIX24-2,121.92,336,-71.1
VIX24-2,152.4,337,-71.1
VIX24-2,182.88,340,-71.1
VIX24-2,213.36,341,-71.1
VIX24-2,243.84,342,-71.1
VIX24-2,274.32,343,-71.1
VIX24-2,304.8,344,-71.1
VIX24-2,335.28,345,-71.1
VIX24-2,365.76,345,-71.1
VIX24-2,396.24,346,-71.5
VIX24-2,426.72,344,-71.4
VIX24-2,457.2,348,-71.3
VIX24-2,487.68,345,-71.5
VIX24-2,518.16,348,-72
VIX24-2,548.64,348,-72.1
VIX24-2,579.12,345,-72.1
VIX24-2,609.6,346,-72.5
VIX24-2,640.08,343,-72.5
VIX24-2,670.56,347,-73
VIX24-2,701.04,345,-73
VIX24-2,731.52,343,-73.1
VIX24-2,762,341,-73.3
VIX24-2,786.39,341,-73
VIX24-2,792.48,341,-73
VIX24-2,822.96,343,-73.3
VIX24-2,853.44,343,-74
VIX24-2,883.92,343,-74
VIX24-2,902.21,343,-74
VIX24-2,920.5,344,-74.2
VIX28-1,0,342,-67
VIX28-1,30.48,339,-67
VIX28-1,60.96,338,-67
VIX28-1,91.44,338,-67.1
VIX28-1,121.92,339,-67
VIX28-1,152.4,337,-66.3
VIX28-1,182.88,337,-66.5
VIX28-1,213.36,339,-67
VIX28-1,243.84,337,-67
VIX28-1,274.32,337,-66.5
VIX28-1,304.8,338,-67
VIX28-1,335.28,340,-67
VIX28-1,365.76,338,-67
VIX28-1,396.24,337,-67
VIX28-1,426.72,337,-67
VIX28-1,457.2,336,-68
VIX28-1,487.68,338,-68
VIX28-1,502.92,338,-67.5
VIX28-1,533.4,340,-68
VIX28-2,0,339,-68
VIX28-2,30.48,332,-67.2
VIX28-2,60.96,333,-67.5
VIX28-2,91.44,334,-68.1
VIX28-2,121.92,333,-67.5
VIX28-2,152.4,334,-68
VIX28-2,182.88,339,-68
VIX28-2,213.36,335,-68.1
VIX28-2,243.84,336,-69
VIX28-2,274.32,337,-69
VIX28-2,304.8,335,-69.1
VIX28-2,335.28,335,-69.1
VIX28-2,365.76,336,-69.1
VIX28-2,396.24,335,-69.1
VIX28-2,419.1,336,-69.3
VIX28-2,426.72,336,-69.3
VIX28-2,457.2,338,-70
VIX28-2,487.68,336,-69.5
VIX28-2,518.16,338,-70
VIX28-2,548.64,333,-70
VIX28-2,579.12,338,-70
VIX28-2,609.6,339,-70
VIX28-2,640.08,338,-70.1
VIX28-2,670.56,336,-70.1
VIX28-2,701.04,335,-70.3
VIX28-2,731.52,333,-71
VIX28-2,762,334,-71
VIX28-2,774.19,334,-71
VIX30-1,0,342,-64
VIX30-1,30.48,340,-64.3
VIX30-1,60.96,340,-64
VIX30-1,91.44,341,-63.5
VIX30-1,121.92,343,-64
VIX30-1,152.4,343,-64
VIX30-1,182.88,344,-64.1
VIX30-1,213.36,344,-64
VIX30-1,243.84,344,-64
VIX30-1,274.32,346,-64
VIX30-1,304.8,346,-64
VIX30-1,335.28,348,-65
VIX30-1,365.76,348,-64.2
VIX30-1,396.24,349,-64
VIX30-1,426.72,347,-64.1
VIX30-1,457.2,345,-64.5
VIX30-1,487.68,348,-64.4
VIX30-1,510.54,351,-64.4
VIX30-1,518.16,352,-64.3
VIX32-1,0,341,-62
VIX32-1,30.48,337,-62
VIX32-1,60.96,338,-62
VIX32-1,91.44,338,-62
VIX32-1,121.92,337,-63
VIX32-1,152.4,338,-62.5
VIX32-1,182.88,339,-63
VIX32-1,213.36,337,-63
VIX32-1,243.84,337,-65
VIX32-1,274.32,340,-64
VIX32-1,304.8,337,-65
VIX32-1,335.28,339,-65
VIX32-1,365.76,338,-66
VIX32-1,396.24,337,-66
VIX32-1,426.72,338,-66
VIX32-1,441.96,336,-67
VIX32-2,0,336,-60
VIX32-2,30.48,333,-60
VIX32-2,60.96,332,-60
VIX32-2,91.44,329,-60
VIX32-2,121.92,329,-60
VIX32-2,152.4,334,-60
VIX32-2,182.88,337,-60
VIX32-2,213.36,341,-60
VIX32-2,243.84,339,-59.3
VIX32-2,274.32,339,-59.3
VIX32-2,304.8,339,-60
VIX32-2,335.28,339,-60
VIX32-2,365.76,341,-60
VIX32-2,396.24,341,-61
VIX32-2,426.72,343,-61
VIX32-2,454.15,341,-61
VIX32-3,0,327,-58.5
VIX32-3,30.48,326,-59.5
VIX32-3,60.96,328,-59.5
VIX32-3,91.44,327,-59.5
VIX32-3,121.92,328,-60
VIX32-3,152.4,327,-60.1
VIX32-3,182.88,329,-60
VIX32-3,213.36,329,-60.1
VIX32-3,243.84,328,-60
VIX32-3,274.32,331,-60
VIX32-3,304.8,332,-60
VIX32-3,335.28,334,-59.2
VIX32-3,365.76,335,-59.1
VIX32-3,388.62,338,-59.5
VIX32-3,397.76,335,-59.3
VIX32-3,434.34,337,-59.3
VIX32_PLUS_1,0,351,-57.4
VIX32_PLUS_1,24.99,356,-63
VIX32_PLUS_1,55.47,356,-63.5
VIX32_PLUS_1,85.95,355,-64
VIX32_PLUS_1,116.43,355.3,-64
VIX32_PLUS_1,146.91,355,-64.2
VIX32_PLUS_1,177.39,356,-64.3
VIX32_PLUS_1,207.87,358,-64.5
VIX32_PLUS_1,238.35,356,-64.5
VIX32_PLUS_1,268.83,357,-65
VIX32_PLUS_1,299.31,357,-66
VIX32_PLUS_1,329.79,357,-66
VIX32_PLUS_1,360.27,357,-65.3
VIX34-1,0,340.45,-57
VIX34-1,7.62,347,-57
VIX34-1,30.48,343,-57
VIX34-1,60.96,344,-57
VIX34-1,91.44,344,-57
VIX34-1,121.92,343,-57.3
VIX34-1,152.4,343,-57.3
VIX34-1,182.88,344.3,-57.3
VIX34-1,213.36,343,-58
VIX34-1,243.84,344,-58
VIX34-1,274.32,343,-58
VIX34-1,304.8,343,-59
VIX34-1,335.28,344.3,-59
VIX34-1,365.76,343,-59.3
VIX34-1,396.24,343,-59.3
VIX34-1,426.72,343,-59.2
VIX34-1,457.2,343,-59.3
VIX34-1,487.68,343,-60
VIX34-2,0,323,-55.5
VIX34-2,30.48,325,-55.5
VIX34-2,60.96,324,-56.1
VIX34-2,91.44,327,-56
VIX34-2,121.92,324,-56
VIX34-2,152.4,327,-56.1
VIX34-2,182.88,328,-55.5
VIX34-2,213.36,331,-55
VIX34-2,243.84,330,-54.5
VIX34-2,274.32,331,-54.2
VIX34-2,304.8,333,-54
VIX34-2,335.28,333,-54.1
VIX34-2,350.52,335,-54
VIX34-2,373.38,336,-54
VIX34-2,403.86,336,-54.5
VIX34-2,434.34,336,-54
VIX34-2,464.82,336,-54
VIX34-2,495.3,336,-53.3
VIX34_PLUS_1,0,208,-61
VIX34_PLUS_1,30.48,210,-61.5
VIX34_PLUS_1,60.96,210,-63
VIX34_PLUS_1,91.44,210,-62
VIX34_PLUS_1,121.92,210,-60
VIX34_PLUS_1,152.4,211,-61
VIX34_PLUS_1,182.88,211,-62
VIX34_PLUS_1,213.36,211,-63
VIX34_PLUS_1,243.84,211,-63
VIX34_PLUS_1,274.32,210,-62.5
VIX34_PLUS_1,304.8,210,-63
VIX34_PLUS_1,335.28,211,-61.5
VIX34_PLUS_1,365.76,211,-64
VIX34_PLUS_1,396.24,210,-63
VIX34_PLUS_1,426.72,211,-64
VIX34_PLUS_5,0,214.3,-58
VIX34_PLUS_5,30.48,220,-66
VIX34_PLUS_5,60.96,213,-62
VIX34_PLUS_5,91.44,219,-62
VIX34_PLUS_5,121.92,212,-52
VIX34_PLUS_5,152.4,203,-67
VIX34_PLUS_5,182.88,214,-67
VIX34_PLUS_5,223.11,226,-66
VIX34_PLUS_7,0,166.5,-64
VIX34_PLUS_7,43.59,164,-55
VIX34_PLUS_7,74.07,161,-55
VIX34_PLUS_7,104.55,161,-65
VIX34_PLUS_7,165.51,166,-55
VIX34_PLUS_9,0,218.4,-62
VIX34_PLUS_9,78.33,215,-63
VIX34_PLUS_9,108.81,215,-63
VIX34_PLUS_9,139.29,216,-63.5
VIX34_PLUS_9,169.77,216,-64
VIX34_PLUS_9,200.25,216,-64
VIX34_PLUS_9,230.73,215,-64
VIX34_PLUS_9,261.21,217,-64.5
VIX36-2,0,233.2,-46
VIX36-2,33.83,234,-47.5
VIX36-2,64.31,235,-46
VIX36-2,94.79,235,-46
VIX36-2,125.27,236,-45.5
VIX36_PLUS_11,0,159.7,-62
VIX36_PLUS_11,30.48,186,-62.7
VIX36_PLUS_11,60.96,187,-63
VIX36_PLUS_11,91.44,187,-63.4
VIX36_PLUS_11,121.92,185,-64
VIX36_PLUS_11,152.4,185,-64
VIX36_PLUS_11,182.88,186,-64.5
VIX36_PLUS_11,213.36,188,-64.5
VIX36_PLUS_11,243.84,187,-65
VIX36_PLUS_11,274.32,186,-65
VIX36_PLUS_3,0,156.5,-51
VIX36_PLUS_3,30.48,159,-51.5
VIX36_PLUS_3,60.96,158,-54
VIX36_PLUS_3,91.44,159,-49.5
VIX36_PLUS_3,121.92,160,-52
VIX36_PLUS_3,152.4,158,-53
VIX36_PLUS_3,179.83,157,-53
VIXTECH,0,180,-75
VIXTECH,15.24,183,-75.2
VIXTECH,45.72,183,-75.3
VIXTECH,76.2,181,-75.5
VIXTECH,106.68,181,-76
VIXTECH,137.16,180,-76
VIXTECH,167.64,180,-76
VIXTECH,198.12,179,-76
VIXTECH,228.6,179,-76.3
VIXTECH,259.08,181,-76.3
VIXTECH,289.56,181,-76.5
VIXTECH,320.04,180,-77
WB-1R,0,255,-40
WB-1R,134.11,255,-40
WB-2R,0,235,-50
WB-2R,152.4,235,-50
WB-3R,0,285,-35
WB-3R,152.4,285,-35
WB-4R,0,345,-40
WB-4R,112.78,345,-40
WB-5R,0,340,-70
WB-5R,170.69,340,-70
WC-1,0,16,-75
WC-1,18.29,14,-77
WC-1,45.72,14,-77.3
WC-1,79.25,15,-77.3
WC-1,109.73,15,-77
WC-1,140.21,14,-76.3
WC-1,170.69,15,-77
WC-1,201.17,13.3,-76.3
WC-1,231.65,14,-77
WC-1,262.13,16,-77.3
WC-1,292.61,15,-77
WC-1,323.09,17,-78
WC-1,353.57,15,-79
WC-1,384.05,18,-77.3
WC-2,0,2,-75
WC-2,16.46,0.3,-76
WC-2,46.94,4,-75.3
WC-2,77.42,1,-75.3
WC-2,107.9,3.3,-75.45
WC-2,138.38,2,-76
WC-2,168.86,8,-75.3
WC-2,199.34,5,-75.45
WC-2,229.82,5.3,-75.45
WC-2,260.3,5,-76
WC-2,290.78,5,-76
WC-2,321.26,3,-76
WC-2,351.74,3,-76
